id,ts,price,vol24h,scrape_batch
1,1649979240,39887.641902896146,24358554311.96187,2022-04-16 01:11:33
1,1649979540,39926.27224477119,24338888847.443813,2022-04-16 01:11:33
1,1649979840,39945.51630094334,24365567587.037422,2022-04-16 01:11:33
1,1649980140,39949.05882349287,24384017703.10866,2022-04-16 01:11:33
1,1649980440,39928.85244578288,24330712759.381054,2022-04-16 01:11:33
1,1649980740,39935.51699921352,24342001973.211464,2022-04-16 01:11:33
1,1649981040,39978.73632286953,24343507827.696575,2022-04-16 01:11:33
1,1649981340,39980.78165621007,24338517045.88219,2022-04-16 01:11:33
1,1649981640,40004.91160067544,24344683153.6427,2022-04-16 01:11:33
1,1649981940,39995.590394066,24375880613.292877,2022-04-16 01:11:33
1,1649982240,40041.67982964428,24399140980.73468,2022-04-16 01:11:33
1,1649982540,40112.13353966309,24415767986.3454,2022-04-16 01:11:33
1,1649982840,40077.45674334641,24508139105.28444,2022-04-16 01:11:33
1,1649983140,40047.63929633031,24436734249.486248,2022-04-16 01:11:33
1,1649983440,39899.837892657495,24425430594.760944,2022-04-16 01:11:33
1,1649983740,39885.4662325206,24486734823.11632,2022-04-16 01:11:33
1,1649984040,39917.33868424393,24443332789.186256,2022-04-16 01:11:33
1,1649984340,39888.50884637656,24470693720.03669,2022-04-16 01:11:33
1,1649984640,39888.235221137234,24481056760.983982,2022-04-16 01:11:33
1,1649984940,39911.682069539536,24433139765.771862,2022-04-16 01:11:33
1,1649985240,39941.72536025299,24485387887.542988,2022-04-16 01:11:33
1,1649985540,39945.42799773167,24543680608.48248,2022-04-16 01:11:33
1,1649985840,39952.28921601519,24480570768.603733,2022-04-16 01:11:33
1,1649986140,39959.98500660551,24539375258.167973,2022-04-16 01:11:33
1,1649986440,39953.30978450062,24566480240.80125,2022-04-16 01:11:33
1,1649986740,39942.22996558601,24533932405.07864,2022-04-16 01:11:33
1,1649987040,39950.706730835234,24529330585.174675,2022-04-16 01:11:33
1,1649987340,39969.32970695565,24588381492.057037,2022-04-16 01:11:33
1,1649987640,39977.779581286995,24547993275.610153,2022-04-16 01:11:33
1,1649987940,39985.145700436995,24490246919.40533,2022-04-16 01:11:33
1,1649988240,39957.10514902175,24429893766.32482,2022-04-16 01:11:33
1,1649988540,39955.37895255197,24389937616.06009,2022-04-16 01:11:33
1,1649988840,39967.448948256206,24386821254.497974,2022-04-16 01:11:33
1,1649989140,39983.838082813614,24413236715.277798,2022-04-16 01:11:33
1,1649989440,40043.064017512115,24419854648.111454,2022-04-16 01:11:33
1,1649989740,40052.04708533543,24363134759.85816,2022-04-16 01:11:33
1,1649990040,40023.5392347069,24421646956.95146,2022-04-16 01:11:33
1,1649990340,40026.671868928184,24374992939.892044,2022-04-16 01:11:33
1,1649990640,40049.6530532173,24377660123.153484,2022-04-16 01:11:33
1,1649990940,40036.52065147498,24423193086.096416,2022-04-16 01:11:33
1,1649991240,40046.35435256364,24348267916.73693,2022-04-16 01:11:33
1,1649991540,40043.35972713009,24330928433.600075,2022-04-16 01:11:33
1,1649991840,40046.038667937384,24362791260.80637,2022-04-16 01:11:33
1,1649992140,40081.027557021574,24313017386.49257,2022-04-16 01:11:33
1,1649992440,40115.356910686336,24356217718.11298,2022-04-16 01:11:33
1,1649992740,40078.493608767516,24408040620.687748,2022-04-16 01:11:33
1,1649993040,40078.49214053849,24339560172.592094,2022-04-16 01:11:33
1,1649993340,40119.91732819588,24418620768.83685,2022-04-16 01:11:33
1,1649993640,40156.40156600162,24503864183.64392,2022-04-16 01:11:33
1,1649993940,40142.61147389162,24501446954.807,2022-04-16 01:11:33
1,1649994240,40128.27092344845,24523735828.77978,2022-04-16 01:11:33
1,1649994540,40142.01804518865,24554531273.357895,2022-04-16 01:11:33
1,1649994840,40137.892374213894,24535808148.02007,2022-04-16 01:11:33
1,1649995140,40165.81149251694,24569434887.785404,2022-04-16 01:11:33
1,1649995440,40188.355399999375,24551445316.020817,2022-04-16 01:11:33
1,1649995740,40186.62302174348,24539090850.01647,2022-04-16 01:11:33
1,1649996040,40189.59549875713,24545284891.68323,2022-04-16 01:11:33
1,1649996340,40199.321171313866,24561209052.695175,2022-04-16 01:11:33
1,1649996640,40237.673765887324,24589842631.229397,2022-04-16 01:11:33
1,1649996940,40187.56308048603,24503867673.03466,2022-04-16 01:11:33
1,1649997240,40156.985975156174,24588752411.780895,2022-04-16 01:11:33
1,1649997540,40146.01319628653,24523376819.97266,2022-04-16 01:11:33
1,1649997840,40159.187089793646,24518721141.84432,2022-04-16 01:11:33
1,1649998140,40153.070874122146,24549337692.568256,2022-04-16 01:11:33
1,1649998440,40131.721790425116,24470891565.1792,2022-04-16 01:11:33
1,1649998740,40107.092425663584,24463603720.761066,2022-04-16 01:11:33
1,1649999040,40143.2159307223,24509120838.714058,2022-04-16 01:11:33
1,1649999340,40136.70182727994,24204260366.273773,2022-04-16 01:11:33
1,1649999640,40146.35156390522,24199924762.331066,2022-04-16 01:11:33
1,1649999940,40122.50378222303,24257796664.69941,2022-04-16 01:11:33
1,1650000240,40141.34510476072,24193592989.22273,2022-04-16 01:11:33
1,1650000540,40176.20922953483,24340128061.738842,2022-04-16 01:11:33
1,1650000840,40163.3076647951,24373477597.743008,2022-04-16 01:11:33
1,1650001140,40184.34873153599,24379813843.877995,2022-04-16 01:11:33
1,1650001440,40197.84310194952,24412068117.54062,2022-04-16 01:11:33
1,1650001740,40178.33645320329,24419674913.294086,2022-04-16 01:11:33
1,1650002040,40173.257643923906,24413326907.205822,2022-04-16 01:11:33
1,1650002340,40162.13693483539,24415817460.05443,2022-04-16 01:11:33
1,1650002640,40146.99674535487,24371169719.23706,2022-04-16 01:11:33
1,1650002940,40134.38454848838,24386567086.963425,2022-04-16 01:11:33
1,1650003240,40160.61567842018,24620559576.60166,2022-04-16 01:11:33
1,1650003540,40132.4311561941,24605751776.126034,2022-04-16 01:11:33
1,1650003840,40120.70593474551,24606177400.49669,2022-04-16 01:11:33
1,1650004140,40110.117987246056,24579374737.156647,2022-04-16 01:11:33
1,1650004440,40111.19485568818,24570307265.06621,2022-04-16 01:11:33
1,1650004740,40089.16039002349,24545526240.152996,2022-04-16 01:11:33
1,1650005040,40028.53526238031,24539447843.7262,2022-04-16 01:11:33
1,1650005340,40010.18588655008,24546479518.15716,2022-04-16 01:11:33
1,1650005640,40067.19268308202,24572242112.944813,2022-04-16 01:11:33
1,1650005940,40058.48674887251,24558029502.586807,2022-04-16 01:11:33
1,1650006240,40039.36156827422,24526732121.73232,2022-04-16 01:11:33
1,1650006540,40049.06292919396,24545068521.888657,2022-04-16 01:11:33
1,1650006840,40020.180557187334,24528194947.40704,2022-04-16 01:11:33
1,1650007140,40036.4503354221,24546385212.270996,2022-04-16 01:11:33
1,1650007440,40007.19134978379,24523654711.219826,2022-04-16 01:11:33
1,1650007740,39993.999666272655,24426179550.77047,2022-04-16 01:11:33
1,1650008040,40015.47428014231,24510951806.025406,2022-04-16 01:11:33
1,1650008340,40100.22971885353,24514323270.864845,2022-04-16 01:11:33
1,1650008640,40129.38809039809,24567180739.156097,2022-04-16 01:11:33
1,1650008940,40176.95541764705,24679212458.6019,2022-04-16 01:11:33
1,1650009240,40280.27468710894,24729825717.72244,2022-04-16 01:11:33
1,1650009540,40328.693283197405,24953229061.708885,2022-04-16 01:11:33
1,1650009840,40273.11265423327,25079252754.552254,2022-04-16 01:11:33
1,1650010140,40276.855193394076,26672334287.630096,2022-04-16 01:11:33
1,1650010440,40308.95130504771,26779188614.187176,2022-04-16 01:11:33
1,1650010740,40299.55100438902,26873771490.411415,2022-04-16 01:11:33
1,1650011040,40267.54193306803,26831797209.105007,2022-04-16 01:11:33
1,1650011340,40190.149888302614,26844425580.40999,2022-04-16 01:11:33
1,1650011640,40142.61462302922,26960174070.55646,2022-04-16 01:11:33
1,1650011940,40157.82416904778,26969360691.924564,2022-04-16 01:11:33
1,1650012240,40164.88908193584,26987359403.027435,2022-04-16 01:11:33
1,1650012540,40187.25279689115,27021338839.87313,2022-04-16 01:11:33
1,1650012840,40161.761190310775,26958019986.29208,2022-04-16 01:11:33
1,1650013140,40154.77409492747,26943273951.725292,2022-04-16 01:11:33
1,1650013440,40168.63017135322,26943147508.301037,2022-04-16 01:11:33
1,1650013740,40149.45389319884,26884130291.218575,2022-04-16 01:11:33
1,1650014040,40181.09555944811,26889583372.431232,2022-04-16 01:11:33
1,1650014340,40151.54474793301,26900253191.577618,2022-04-16 01:11:33
1,1650014640,40156.43615732368,26853434078.526093,2022-04-16 01:11:33
1,1650014940,40133.07314074915,26790839282.89905,2022-04-16 01:11:33
1,1650015240,40140.44298632398,26811512363.488506,2022-04-16 01:11:33
1,1650015540,40151.70437198221,26769112701.314713,2022-04-16 01:11:33
1,1650015840,40122.621073781294,26740503667.585564,2022-04-16 01:11:33
1,1650016140,40107.77749432106,26758777669.274242,2022-04-16 01:11:33
1,1650016440,40177.36746407124,26788232254.304478,2022-04-16 01:11:33
1,1650016740,40150.934786390746,26743080481.25298,2022-04-16 01:11:33
1,1650017040,40128.75860417961,26692338627.860813,2022-04-16 01:11:33
1,1650017340,40161.76999528992,26708685943.3653,2022-04-16 01:11:33
1,1650017640,40173.20282502454,26727231410.83255,2022-04-16 01:11:33
1,1650017940,40166.97747204737,26704480381.923805,2022-04-16 01:11:33
1,1650018240,40146.160578367366,26689629392.67064,2022-04-16 01:11:33
1,1650018540,40208.902719183745,26721986553.790672,2022-04-16 01:11:33
1,1650018840,40211.95396166174,26761261769.222866,2022-04-16 01:11:33
1,1650019140,40201.4556166525,26738849722.56414,2022-04-16 01:11:33
1,1650019440,40228.52412810782,26762835066.774025,2022-04-16 01:11:33
1,1650019740,40279.09088754407,26781873634.550114,2022-04-16 01:11:33
1,1650020040,40299.283805698884,26832666755.15368,2022-04-16 01:11:33
1,1650020340,40283.5456929898,26815431919.636044,2022-04-16 01:11:33
1,1650020640,40277.135865908574,26765313712.28708,2022-04-16 01:11:33
1,1650020940,40274.84712922556,26758080260.43531,2022-04-16 01:11:33
1,1650021240,40303.68617244222,26748160509.537632,2022-04-16 01:11:33
1,1650021540,40310.61231507687,26751930944.739025,2022-04-16 01:11:33
1,1650021840,40277.27869795233,26748607964.285915,2022-04-16 01:11:33
1,1650022140,40260.73720631887,26699485905.984905,2022-04-16 01:11:33
1,1650022440,40205.987939667146,26791519964.121914,2022-04-16 01:11:33
1,1650022740,40213.2328542508,26768181352.16515,2022-04-16 01:11:33
1,1650023040,40211.170782598,26763967244.496223,2022-04-16 01:11:33
1,1650023340,40190.545448620986,26769718997.011765,2022-04-16 01:11:33
1,1650023640,40217.6602694294,26727427732.018967,2022-04-16 01:11:33
1,1650023940,40206.78323517863,26693204958.877678,2022-04-16 01:11:33
1,1650024240,40205.77206403738,26612899214.300407,2022-04-16 01:11:33
1,1650024540,40253.96987680744,26599745431.874607,2022-04-16 01:11:33
1,1650024840,40197.58937362787,26582419963.92418,2022-04-16 01:11:33
1,1650025140,40215.090778877806,26581727966.039234,2022-04-16 01:11:33
1,1650025440,40231.99612851311,26534527529.624073,2022-04-16 01:11:33
1,1650025740,40208.83036701847,26538628827.49589,2022-04-16 01:11:33
1,1650026040,40203.254458736716,26543612907.649986,2022-04-16 01:11:33
1,1650026340,40173.05999146851,26518941763.821747,2022-04-16 01:11:33
1,1650026640,40187.60536257575,26534719507.93461,2022-04-16 01:11:33
1,1650026940,40184.600243402645,26498091256.937885,2022-04-16 01:11:33
1,1650027240,40158.5798439627,26455566911.57905,2022-04-16 01:11:33
1,1650027540,40144.032327026696,26414912499.624634,2022-04-16 01:11:33
1,1650027840,40162.333670514585,26331094014.959923,2022-04-16 01:11:33
1,1650028140,40123.05639199679,26273839281.35103,2022-04-16 01:11:33
1,1650028440,40118.91022913992,26271954835.186634,2022-04-16 01:11:33
1,1650028740,40148.48786952368,26286770314.12992,2022-04-16 01:11:33
1,1650029040,40185.605281482385,26302146829.000523,2022-04-16 01:11:33
1,1650029340,40190.847467323794,26240297052.379715,2022-04-16 01:11:33
1,1650029640,40208.47385648561,26297535447.887745,2022-04-16 01:11:33
1,1650029940,40198.20920152554,26219648491.16781,2022-04-16 01:11:33
1,1650030240,40185.492037174794,26001457393.00828,2022-04-16 01:11:33
1,1650030540,40163.07501497093,25705720519.080482,2022-04-16 01:11:33
1,1650030840,40090.03405797493,25535617382.55502,2022-04-16 01:11:33
1,1650031140,40060.883066236966,25514821124.82048,2022-04-16 01:11:33
1,1650031440,40100.305849858705,25432493527.757423,2022-04-16 01:11:33
1,1650031740,40101.52001840967,25208352883.72504,2022-04-16 01:11:33
1,1650032040,40104.84360511149,25073083197.066742,2022-04-16 01:11:33
1,1650032340,40110.446549861765,24989547457.19689,2022-04-16 01:11:33
1,1650032640,40103.093373361524,24871970972.17254,2022-04-16 01:11:33
1,1650032940,40031.98332584233,24876985362.7134,2022-04-16 01:11:33
1,1650033240,40050.480124622896,24946641921.582043,2022-04-16 01:11:33
1,1650033540,40061.75828078281,24876834664.132854,2022-04-16 01:11:33
1,1650033840,40071.025814494795,24824797816.82658,2022-04-16 01:11:33
1,1650034140,40239.722388946226,24963071159.45845,2022-04-16 01:11:33
1,1650034440,40587.32104546773,25470617281.65285,2022-04-16 01:11:33
1,1650034740,40465.42043497704,25740218451.008198,2022-04-16 01:11:33
1,1650035040,40445.2934545949,25693383174.513584,2022-04-16 01:11:33
1,1650035340,40537.29869828364,25783059660.39968,2022-04-16 01:11:33
1,1650035640,40449.05831119722,25770441005.645542,2022-04-16 01:11:33
1,1650035940,40409.38993199227,25754044198.891273,2022-04-16 01:11:33
1,1650036240,40455.5674295491,25794353497.332306,2022-04-16 01:11:33
1,1650036540,40473.8724254252,25837741272.27481,2022-04-16 01:11:33
1,1650036840,40499.94297072892,25888807039.05328,2022-04-16 01:11:33
1,1650037140,40466.10636341845,25760822817.164967,2022-04-16 01:11:33
1,1650037440,40492.07861908203,25653508682.07601,2022-04-16 01:11:33
1,1650037740,40508.941531370314,25494893559.133347,2022-04-16 01:11:33
1,1650038040,40460.95473553079,25445306780.599037,2022-04-16 01:11:33
1,1650038340,40447.10143169811,25379046389.85177,2022-04-16 01:11:33
1,1650038640,40437.51562926375,23436928355.05372,2022-04-16 01:11:33
1,1650038940,40387.45014450069,23368976131.641644,2022-04-16 01:11:33
1,1650039240,40300.46939052406,23356078417.999493,2022-04-16 01:11:33
1,1650039540,40286.03115451604,23343403173.08897,2022-04-16 01:11:33
1,1650039840,40292.80320331074,23314452977.86935,2022-04-16 01:11:33
1,1650040140,40306.84303422966,23278938636.266068,2022-04-16 01:11:33
1,1650040440,40316.9318383907,23274860037.694267,2022-04-16 01:11:33
1,1650040740,40343.951155514675,23170398041.03337,2022-04-16 01:11:33
1,1650041040,40354.52773316021,23087198412.564125,2022-04-16 01:11:33
1,1650041340,40361.97790865254,23046088189.34057,2022-04-16 01:11:33
1,1650041640,40414.17652462703,23040728738.203106,2022-04-16 01:11:33
1,1650041940,40393.99648375698,23034531327.992123,2022-04-16 01:11:33
1,1650042240,40418.54871430965,22964878354.068626,2022-04-16 01:11:33
1,1650042375,40436.23522378369,22979180848.940983,2022-04-16 01:11:33
1027,1649956140,3015.840416526306,15662177542.322628,2022-04-16 01:11:33
1027,1649956440,3017.9367110662793,15634059780.389214,2022-04-16 01:11:33
1027,1649956740,3014.516662364556,15649668626.882654,2022-04-16 01:11:33
1027,1649957040,3012.8664532816288,15650857705.492882,2022-04-16 01:11:33
1027,1649957340,3015.361568207736,15647953313.823347,2022-04-16 01:11:33
1027,1649957640,3018.55051686233,15652836161.687456,2022-04-16 01:11:33
1027,1649957940,3023.1475185404956,15681685812.53808,2022-04-16 01:11:33
1027,1649958240,3019.8631169342075,15688512723.359804,2022-04-16 01:11:33
1027,1649958540,3014.9493066345576,15648140796.108885,2022-04-16 01:11:33
1027,1649958840,3015.338010118864,15653519832.472975,2022-04-16 01:11:33
1027,1649959140,3018.147977174413,15671162647.843416,2022-04-16 01:11:33
1027,1649959440,3021.8645502860372,15645809298.96404,2022-04-16 01:11:33
1027,1649959740,3023.6296452372812,15650038148.537407,2022-04-16 01:11:33
1027,1649960040,3022.6795729238943,15645746479.545311,2022-04-16 01:11:33
1027,1649960340,3022.3033863451856,15642949022.70036,2022-04-16 01:11:33
1027,1649960640,3017.3777185552126,15620293043.076178,2022-04-16 01:11:33
1027,1649960940,3017.0703736750866,15593484305.79549,2022-04-16 01:11:33
1027,1649961240,3014.9186209732707,15609437031.636301,2022-04-16 01:11:33
1027,1649961540,3011.712653176523,15617510195.518747,2022-04-16 01:11:33
1027,1649961840,3011.24415073897,15623164986.909966,2022-04-16 01:11:33
1027,1649962140,3012.2957391112586,15624236442.230482,2022-04-16 01:11:33
1027,1649962440,3013.261203630533,15598100873.284636,2022-04-16 01:11:33
1027,1649962740,2994.321570878701,15702728860.498356,2022-04-16 01:11:33
1027,1649963040,2988.7207768853364,15813881329.477749,2022-04-16 01:11:33
1027,1649963340,2991.5868710493405,15868079046.855904,2022-04-16 01:11:33
1027,1649963640,2991.324634462402,15875015358.19556,2022-04-16 01:11:33
1027,1649963940,2996.313660081557,15923037105.73609,2022-04-16 01:11:33
1027,1649964240,2995.6256697505705,15926381055.44807,2022-04-16 01:11:33
1027,1649964540,2994.792022416261,15935012525.810007,2022-04-16 01:11:33
1027,1649964840,2993.4562912225815,15975040388.196882,2022-04-16 01:11:33
1027,1649965140,2994.8088987198053,15971903344.888369,2022-04-16 01:11:33
1027,1649965440,2994.6714281708305,15976920992.332312,2022-04-16 01:11:33
1027,1649965740,2995.1298938620957,15973456178.5945,2022-04-16 01:11:33
1027,1649966040,2995.6463026550523,15968980696.735077,2022-04-16 01:11:33
1027,1649966340,2997.3926140176395,15985171244.542458,2022-04-16 01:11:33
1027,1649966640,2995.4785767044796,15977382055.262335,2022-04-16 01:11:33
1027,1649966940,2994.7509559014657,16010331312.372158,2022-04-16 01:11:33
1027,1649967240,2989.6853270154056,16016158815.762642,2022-04-16 01:11:33
1027,1649967540,2989.6462890396924,16028485151.59042,2022-04-16 01:11:33
1027,1649967840,2990.4623841833145,16009945850.602789,2022-04-16 01:11:33
1027,1649968140,2993.8075525361455,15999482826.320587,2022-04-16 01:11:33
1027,1649968440,2996.9368215941045,16044716688.973328,2022-04-16 01:11:33
1027,1649968740,3004.9487837983743,16091906259.5325,2022-04-16 01:11:33
1027,1649969040,3008.957087055451,16121493860.48443,2022-04-16 01:11:33
1027,1649969340,3006.4162778477416,16154862697.247107,2022-04-16 01:11:33
1027,1649969640,3009.0669370726323,16131950490.169004,2022-04-16 01:11:33
1027,1649969940,3010.1945214296616,16143110589.731682,2022-04-16 01:11:33
1027,1649970240,3014.069494683107,16135079500.229094,2022-04-16 01:11:33
1027,1649970540,3014.921488638755,16146329147.302973,2022-04-16 01:11:33
1027,1649970840,3014.84418516634,16157827951.533411,2022-04-16 01:11:33
1027,1649971140,3013.96715487389,16169341481.29122,2022-04-16 01:11:33
1027,1649971440,3014.6365313210204,16161973544.203024,2022-04-16 01:11:33
1027,1649971740,3014.5671046481334,16138993705.84657,2022-04-16 01:11:33
1027,1649972040,3016.969551352647,16151532260.304552,2022-04-16 01:11:33
1027,1649972340,3019.639927916095,16167735553.150835,2022-04-16 01:11:33
1027,1649972640,3019.085558939411,16177013293.626226,2022-04-16 01:11:33
1027,1649972940,3015.2007820573926,16152921830.244715,2022-04-16 01:11:33
1027,1649973240,3016.044529411305,16151452126.15595,2022-04-16 01:11:33
1027,1649973540,3017.8624614602254,16155456804.295221,2022-04-16 01:11:33
1027,1649973840,3019.10630611862,16127027267.810793,2022-04-16 01:11:33
1027,1649974140,3019.9221067074823,16130122220.163086,2022-04-16 01:11:33
1027,1649974440,3022.908050501349,16157069783.261753,2022-04-16 01:11:33
1027,1649974740,3022.8138164218853,16145089293.548014,2022-04-16 01:11:33
1027,1649975040,3022.118679590348,16152996005.502932,2022-04-16 01:11:33
1027,1649975340,3021.407207165129,16121808384.670712,2022-04-16 01:11:33
1027,1649975640,3023.884209889356,16110673481.089708,2022-04-16 01:11:33
1027,1649975940,3021.0411215464324,16038524436.692978,2022-04-16 01:11:33
1027,1649976240,3017.1076991411614,16015125527.87261,2022-04-16 01:11:33
1027,1649976540,3017.7667130635764,16004432836.346172,2022-04-16 01:11:33
1027,1649976840,3017.85640387371,16007296265.411299,2022-04-16 01:11:33
1027,1649977140,3014.4957433642344,16002179862.87459,2022-04-16 01:11:33
1027,1649977440,3015.590176877188,15942032022.168262,2022-04-16 01:11:33
1027,1649977740,3016.0180649631225,15892738665.8499,2022-04-16 01:11:33
1027,1649978040,3018.0749398892012,15862160642.70669,2022-04-16 01:11:33
1027,1649978340,3020.0139809103116,15850778677.66019,2022-04-16 01:11:33
1027,1649978640,3018.9290078901126,15825058072.154854,2022-04-16 01:11:33
1027,1649978940,3017.6343372815604,15815064833.997168,2022-04-16 01:11:33
1027,1649979240,3016.870831667958,15826223400.223911,2022-04-16 01:11:33
1027,1649979540,3019.6480806486084,15814008611.387516,2022-04-16 01:11:33
1027,1649979840,3020.7116121275963,15822722447.496237,2022-04-16 01:11:33
1027,1649980140,3022.080181939511,15821559853.744066,2022-04-16 01:11:33
1027,1649980440,3020.1556479244564,15828931983.937151,2022-04-16 01:11:33
1027,1649980740,3019.909509815571,15821419930.932833,2022-04-16 01:11:33
1027,1649981040,3023.770886046085,15780666722.828035,2022-04-16 01:11:33
1027,1649981340,3025.521801996643,15802830227.493277,2022-04-16 01:11:33
1027,1649981640,3027.4461373941335,15795596554.859322,2022-04-16 01:11:33
1027,1649981940,3025.0781466460944,15756028601.987698,2022-04-16 01:11:33
1027,1649982240,3029.0780681492565,15795228659.693178,2022-04-16 01:11:33
1027,1649982540,3033.054986931619,15772607486.854944,2022-04-16 01:11:33
1027,1649982840,3032.6523664834717,15804769955.135893,2022-04-16 01:11:33
1027,1649983140,3029.5328540246674,15782500386.721254,2022-04-16 01:11:33
1027,1649983440,3019.4505420046885,15790725246.97159,2022-04-16 01:11:33
1027,1649983740,3018.880185287062,15798958435.284445,2022-04-16 01:11:33
1027,1649984040,3020.743820832192,15781718444.761011,2022-04-16 01:11:33
1027,1649984340,3017.7930304518923,15808786053.263695,2022-04-16 01:11:33
1027,1649984640,3016.8181065935496,15786779898.179909,2022-04-16 01:11:33
1027,1649984940,3018.806492978233,15773595718.917313,2022-04-16 01:11:33
1027,1649985240,3020.840941246892,15775118791.498055,2022-04-16 01:11:33
1027,1649985540,3020.856844249251,15761139352.223896,2022-04-16 01:11:33
1027,1649985840,3021.3661431011587,15751689116.734337,2022-04-16 01:11:33
1027,1649986140,3021.367841101885,15746933749.47127,2022-04-16 01:11:33
1027,1649986440,3020.676764728925,15762879856.11362,2022-04-16 01:11:33
1027,1649986740,3019.1042742193704,15740101018.62047,2022-04-16 01:11:33
1027,1649987040,3020.01220552959,15719370937.49702,2022-04-16 01:11:33
1027,1649987340,3022.9956810412264,15705087973.21474,2022-04-16 01:11:33
1027,1649987640,3024.2060419435616,15675510807.797234,2022-04-16 01:11:33
1027,1649987940,3025.8954705996725,15622265786.830809,2022-04-16 01:11:33
1027,1649988240,3023.2498670121836,15581569693.937286,2022-04-16 01:11:33
1027,1649988540,3021.7152950071936,15566187856.902033,2022-04-16 01:11:33
1027,1649988840,3022.0497277370464,15535917883.814083,2022-04-16 01:11:33
1027,1649989140,3022.2776118338284,15533314042.596645,2022-04-16 01:11:33
1027,1649989440,3026.7734081310196,15533588793.00439,2022-04-16 01:11:33
1027,1649989740,3028.2104082999062,15496040830.362173,2022-04-16 01:11:33
1027,1649990040,3025.7203508726834,15505476282.026628,2022-04-16 01:11:33
1027,1649990340,3025.334243835487,15492041669.179066,2022-04-16 01:11:33
1027,1649990640,3026.846089939293,15472341237.04352,2022-04-16 01:11:33
1027,1649990940,3026.9589296770623,15429676479.16261,2022-04-16 01:11:33
1027,1649991240,3027.312779886912,15445847415.746988,2022-04-16 01:11:33
1027,1649991540,3026.7443832927356,15440994448.931751,2022-04-16 01:11:33
1027,1649991840,3025.7704421571552,15402205455.217407,2022-04-16 01:11:33
1027,1649992140,3028.2959879349874,15383612386.601517,2022-04-16 01:11:33
1027,1649992440,3032.3385616645705,15377465132.084234,2022-04-16 01:11:33
1027,1649992740,3030.119319163319,15340767506.697922,2022-04-16 01:11:33
1027,1649993040,3030.1716432638427,15349719579.117336,2022-04-16 01:11:33
1027,1649993340,3033.5042914359533,15365505698.310862,2022-04-16 01:11:33
1027,1649993640,3038.3995351942217,15417106463.87472,2022-04-16 01:11:33
1027,1649993940,3038.8234268585056,15433573784.059809,2022-04-16 01:11:33
1027,1649994240,3038.6471319883444,15445046836.298925,2022-04-16 01:11:33
1027,1649994540,3037.8825900434963,15460926759.509752,2022-04-16 01:11:33
1027,1649994840,3036.549258658724,15465166903.937527,2022-04-16 01:11:33
1027,1649995140,3038.3817668329625,15502543100.75382,2022-04-16 01:11:33
1027,1649995440,3041.0170859057907,15412245222.410755,2022-04-16 01:11:33
1027,1649995740,3042.846677118175,15426412056.669582,2022-04-16 01:11:33
1027,1649996040,3042.781765984529,15436402463.061773,2022-04-16 01:11:33
1027,1649996340,3042.4873411084964,15453396272.636982,2022-04-16 01:11:33
1027,1649996640,3043.6588324115633,15469176188.806831,2022-04-16 01:11:33
1027,1649996940,3039.4336492173775,15449411741.463121,2022-04-16 01:11:33
1027,1649997240,3037.470580379585,15445897643.287954,2022-04-16 01:11:33
1027,1649997540,3035.717415730897,15445050680.972622,2022-04-16 01:11:33
1027,1649997840,3035.7668779501796,15437492008.981516,2022-04-16 01:11:33
1027,1649998140,3035.9638385102166,15402451582.039545,2022-04-16 01:11:33
1027,1649998440,3034.662935443954,15392310734.437262,2022-04-16 01:11:33
1027,1649998740,3031.746588521638,15383405387.586624,2022-04-16 01:11:33
1027,1649999040,3034.900920187606,15358855453.303247,2022-04-16 01:11:33
1027,1649999340,3034.532898504189,15150952089.571522,2022-04-16 01:11:33
1027,1649999640,3034.9628002106065,15135635473.11117,2022-04-16 01:11:33
1027,1649999940,3031.3467057568823,15125180276.794395,2022-04-16 01:11:33
1027,1650000240,3033.1641597511198,15100028963.527184,2022-04-16 01:11:33
1027,1650000540,3035.331585231095,15112936333.780651,2022-04-16 01:11:33
1027,1650000840,3035.0579404990704,15116278856.636484,2022-04-16 01:11:33
1027,1650001140,3036.626197989932,15119252902.260738,2022-04-16 01:11:33
1027,1650001440,3040.668185090601,15141565932.607677,2022-04-16 01:11:33
1027,1650001740,3040.0630327169747,15129996972.259203,2022-04-16 01:11:33
1027,1650002040,3039.786541449087,15130417274.985096,2022-04-16 01:11:33
1027,1650002340,3039.2351059252146,15130510812.54431,2022-04-16 01:11:33
1027,1650002640,3037.7796353230865,15081747947.067127,2022-04-16 01:11:33
1027,1650002940,3037.417458530578,15088178305.659258,2022-04-16 01:11:33
1027,1650003240,3039.903483114824,15271437577.842318,2022-04-16 01:11:33
1027,1650003540,3037.612146942607,15258542092.70099,2022-04-16 01:11:33
1027,1650003840,3035.950190723014,15246884435.725132,2022-04-16 01:11:33
1027,1650004140,3034.7112191207843,15225982777.19333,2022-04-16 01:11:33
1027,1650004440,3034.8061690634695,15225142512.759233,2022-04-16 01:11:33
1027,1650004740,3032.111394690485,15203139478.282152,2022-04-16 01:11:33
1027,1650005040,3026.9650792738703,15210274621.146881,2022-04-16 01:11:33
1027,1650005340,3023.437031777514,15212156886.655315,2022-04-16 01:11:33
1027,1650005640,3024.530388530484,15219308412.589575,2022-04-16 01:11:33
1027,1650005940,3024.393887142326,15216557576.761862,2022-04-16 01:11:33
1027,1650006240,3022.8068941542133,15203816566.501377,2022-04-16 01:11:33
